,id,created_at,tweets,retweet_count,favorite_count,followers_count
834,1124090948844179456,2019-05-02 23:19:01,RT @trybe_social: Our friend @mBluCrypto drops a really interesting piece on a @brockpierce video about finding your purpose in the space.…,3,0,63598
835,1124090863716585473,2019-05-02 23:18:41,@yelitzardgz @mBluCrypto @block_one_ 🦄🎩🙏🏼,0,0,63598
836,1124090786528866305,2019-05-02 23:18:22,Why Do You Play The Game? Thank You Brock Pierce! #EOS https://t.co/eNQKodCHRt via @YouTube,6,33,63598
837,1124084717173780481,2019-05-02 22:54:15,RT @stellabelle: .@mBluCrypto got inspired by @brockpierce which inspired me to make this reaction to a reaction vid. Who will be inspired…,5,0,63598
838,1124051078796935168,2019-05-02 20:40:35,"RT @mBluCrypto: @brockpierce @junubgames @deantak Thank you Brock!! 

https://t.co/IZ4DJHYQAI",2,0,63598
839,1124051054734249986,2019-05-02 20:40:29,"RT @SenseToken: Thanks for your responses:
@rossgeesman 💯
@evangreenberg 😭
@PhenomenalMark 💩
@mahbodmoghadam 🖕
@brockpierce 💵
@aedavis 🤷‍♀️…",1,0,63598
840,1124050992381796352,2019-05-02 20:40:15,RT @SenseToken: I'd get rid of the 🕷 cause they freak me out. https://t.co/LjaWDHQIVX,4,0,63598
841,1124017681844310016,2019-05-02 18:27:53,"RT @mBluCrypto: THANK YOU BROCK PIERCE!!! @brockpierce @block_one_ 
#EOS $EOS #EOSIO #crypto

https://t.co/IZ4DJHYQAI",6,0,63598
842,1124017631261003777,2019-05-02 18:27:41,@15_kaizer @BrendanBlumer @block_one_ Love the art.,0,0,63598
843,1123778087899021312,2019-05-02 02:35:49,RT @c4chaos: .@brockpierce has always been at the bleeding edge of gaming and crypto. he goes where the puck is going. so i pay attention t…,5,0,63598
844,1123777442940882947,2019-05-02 02:33:15,@CryptoDinner @junubgames @deantak @justinsuntron Tron and EOS are the main blockchains for developing games today.,0,1,63598
845,1123776662880116736,2019-05-02 02:30:09,"RT @CaloriesProper: Top 10 Influential People In The Blockchain World 

https://t.co/Pkq9OfF44G

@brockpierce @brian_armstrong @NickSzabo4…",3,0,63598
846,1123687837545713667,2019-05-01 20:37:12,Now is the time to build games on the blockchain! I met Lual Mayen @junubgames who gamified conflict resolution 🙏🦄🙌… https://t.co/kPBclPmJ20,23,84,63598
847,1123486856585330689,2019-05-01 07:18:34,@yelitzardgz Let’s do it.,0,4,63598
848,1123485454551138306,2019-05-01 07:13:00,"RT @Barzan_Ji: The explanation of the Chestahedron is beautiful. What an enlightenment this space is, economics, consensus models and now i…",5,0,63598
849,1123484497494855680,2019-05-01 07:09:12,"RT @cybercodetwins: 😍😍 BUIDLing Up Gaming Communities at @TwoBitCircus 🎮
The @VentureBeat #GBSummit 2019 Recap ❤️ So Amazing✨
@Coinboyspodc…",4,0,63598
850,1123484406834970625,2019-05-01 07:08:50,@Ashe_Oro @EOSRadioLive @BrendanBlumer @playmythical Happy to talk games.,0,14,63598
851,1123482210886135808,2019-05-01 07:00:07,RT @jatinmadhra: Top 10 Influential People In The #blockchain World https://t.co/RJr3jFUA50 #blockchaintechnology #blockchaintech @VitalikB…,3,0,63598
852,1123482036436647936,2019-05-01 06:59:25,RT @delans: “The Internet is Broken.” @brockpierce Keynote at WCC 2018 https://t.co/2EkAYBcWg8,2,0,63598
853,1123481954488344577,2019-05-01 06:59:05,RT @eosdappstars: June 2019 is shaping up to be one of the hottest months on record as https://t.co/hIqNKdgIoM and the EOS community heads…,11,0,63598
854,1123481557539393537,2019-05-01 06:57:31,RT @CharlieShrem: It’s interesting to see a project moving from the $NEO to $EOS blockchain. I’ve been working with the @effectaix team for…,22,0,63598
855,1123481355705253888,2019-05-01 06:56:43,RT @eoswriter: Games are taking off on EOS! 🔥 https://t.co/ApgQw0CHJ5 @sword_and_magic @eosnewyork @Ashe_Oro @AusCryptoTim @EOS_Israel @Bre…,3,0,63598
856,1123480840841965568,2019-05-01 06:54:40,@24k_purelife @RestartWeek Hope to connect.,1,0,63598
857,1123480770251718656,2019-05-01 06:54:23,RT @eoswriter: Major Update For The EOSIO Software Is Coming by @AnetaKarbowiak https://t.co/wUFy3FEyFK @Ashe_Oro @bytemaster7 @BrendanBlum…,5,0,63598
858,1123479561667268608,2019-05-01 06:49:35,"RT @Coinboyspodcast: Brand-new🎙️@Coinboyspodcast is up!

🎮@GamesBeat (Recap) w/Interviews and commentary🗣️

Full Episode:
🎵 ITUNES https://…",14,0,63598
859,1123478101583978497,2019-05-01 06:43:47,"RT @lukestokes: What do you want?

I mean really, really want that you’ll invest intention and emotion into obtaining.

Why do you want it?…",5,0,63598
860,1123478056453189632,2019-05-01 06:43:36,"RT @lukestokes: Just watched a talk by @brockpierce which fits this line of thinking well.
Success? He figures it by ""positively impacting…",1,0,63598
861,1121584468794462208,2019-04-26 01:19:10,RT @BarryDutton: Another really good overview of the #SenseChat / @SenseToken #privacy based #messaging #dApp on the #EOS #blockchain with…,6,0,63598
862,1121574700147269633,2019-04-26 00:40:21,"RT @eos_pix: If you haven’t made your #B1June meme yet, tomorrow is the last day! Follow @eos_pix and use tags: #B1June, #EOS &amp; #pixeos htt…",7,0,63598
863,1121556470116560896,2019-04-25 23:27:54,"RT @SenseToken: My life in emojis:
👶👨‍👩‍👧‍👦🦖🎒🧠💔📦✈️🌴🎓🎸👩‍💻⚡️

What's yours? @crystalrose @brockpierce @bensig @CryptoStache @mahbodmoghadam @…",10,0,63598
864,1121236090092789760,2019-04-25 02:14:50,RT @eos_hk: #Liberland is building its backbone with #EOSIO. We are so honored to be part of the project #Ghostbusters https://t.co/uag77KC…,10,0,63598
865,1121235986636128256,2019-04-25 02:14:25,RT @rocketbc_dapp: Free Republic of #Liberland is building its backbone with #EOSIO. Truly thrilled to be part of this project to make #DAG…,4,0,63598
866,1121235220366155776,2019-04-25 02:11:22,"RT @TuurDemeester: What I imagine hearing ""put everything on the blockchain"". Imo many people don't understand the trade offs. https://t.co…",248,0,63598
867,1121226418094952448,2019-04-25 01:36:24,"RT @BlockchainMT: 🤩 With less than a month to go, we're excited to share a breakdown of some of the top blockchain speakers gracing the sta…",9,0,63598
868,1121226164641517568,2019-04-25 01:35:23,"RT @GamesBeat: Our final Boss Stage session is ""The Future of the Blockchain and Crypto Gaming Community"" with @brockpierce of @BTCFoundati…",1,0,63598
869,1121226122300026881,2019-04-25 01:35:13,RT @Coinboyspodcast: .@brockpierce is up at @GamesBeat - #GBSummit #crypto #bitcoin #btc #Cryptocurrency https://t.co/mFZtUpVtkG,1,0,63598
870,1121226052389335042,2019-04-25 01:34:56,RT @VentureBeat: Chairman of the @BTCFoundation @brockpierce shares his predictions with @GamesBeat's @deantak about the sometimes confusin…,2,0,63598
871,1120915955054305281,2019-04-24 05:02:43,"RT @eoswriter: We just reached 1,000,000 EOS Accounts!!! 🥳🥳🥳🥳- https://t.co/cnMQCnpURy @Ashe_Oro @BrendanBlumer @bytemaster7 @crypt0snews @…",21,0,63598
872,1120915936473567237,2019-04-24 05:02:39,"RT @scottcarat: @BrendanBlumer @brockpierce Damn, just missed the screen grab of #EOS busting through 1m accounts !

Where the block party…",3,0,63598
873,1120429599031222274,2019-04-22 20:50:07,"Behold, our home. Let us protect it. https://t.co/Oj4krXe49x #EarthDay2019 #earthday",5,56,63598
874,1119901804437831681,2019-04-21 09:52:51,@naval @lsanger @YangVentures @peterbrack @AlyseKilleen @anildash @jack @novogratz @paulg @elonmusk @roybahat… https://t.co/gq6p5xkerh,1,7,63598
875,1119433259321044993,2019-04-20 02:51:01,Frank Chester Explains the Transformative Power of the Chestahedron &amp; Sa... https://t.co/XKACDkr2xh via @YouTube,2,29,63598
876,1119432450306969601,2019-04-20 02:47:48,"Domesday Book: The most important document in English history? HistoryExtra

 https://t.co/SC19Tp8JpN",6,24,63598
877,1119402304388632579,2019-04-20 00:48:01,"""You came to be incarnated to work on your illness."" Frank Chester engages w/ the community for the 1st time ever t… https://t.co/JyELk7HV6X",16,83,63598
878,1119343496488521732,2019-04-19 20:54:20,RT @Diditaihuttu: Real cool to see the #bitcoin trading volume per exchange 2017 till today. 🔥🚀🔥 #BTC #trading #volume #cryptolife #thebitc…,337,0,63598
879,1119340766453800960,2019-04-19 20:43:29,@Flinty13 Depends on the vertical and focus.,0,1,63598
880,1119300461218103296,2019-04-19 18:03:20,@A1b1t1 @garenovsepyan @AllenSaakyan @thalr_io 🙏🏼 🇵🇷,0,1,63598
881,1119066497513590785,2019-04-19 02:33:38,"RT @garenovsepyan: one of the better @brockpierce interviews by @AllenSaakyan min 26:30 is exactly why #crypto exists, to provide the tools…",4,0,63598
882,1119063847585964032,2019-04-19 02:23:07,@ProofofResearch @barrysilbert Please do. I live in a glass house.,1,7,63598
883,1119061381913956352,2019-04-19 02:13:19,RT @crystalrose: 3 Must Read Interviews From Cryptocurrency Leaders @brockpierce @dvdsgl @dgb_chilling https://t.co/22kVQGFGGb,11,0,63598
884,1119061175751327744,2019-04-19 02:12:30,RT @SenseToken: Hmmm...no one said dogecoin... https://t.co/zvn6WnqnhY,8,0,63598
885,1119060820124631040,2019-04-19 02:11:05,RT @TheiaSupernova: You know you‘ve made history when it‘s marked by @CoinMarketCap!Humbling to see The World‘s First Crypto Mortgage @broc…,5,0,63598
886,1119060786184445952,2019-04-19 02:10:57,RT @Everipedia: Big ups to @NexoFinance for making history with @brockpierce. Together they made the world's first crypto-back mortgage by…,5,0,63598
887,1119060681511317505,2019-04-19 02:10:32,RT @CoinMarketCap: An interesting use case for crypto in daily life 🧐 https://t.co/UL6jxDPozY,157,0,63598
888,1119057244115623936,2019-04-19 01:56:52,"Clean energy industry applauds Puerto Rico’s new 100 percent clean energy law - Renewable Energy World
 https://t.co/COOawLuPsy",9,60,63598
889,1118807585036095488,2019-04-18 09:24:49,@lukestokes @mike_maloney @ColinTCrypto @goldandsilver @PeterSchiff @thesovereignman Let's all meet up in Puerto Rico.,1,9,63598
890,1118724025881116673,2019-04-18 03:52:47,@julianhosp @quantifiedbody Today is the end of my first day of another 5 day stoic water fast. Choose this week be… https://t.co/CKCVNs063r,0,9,63598
891,1118722779325579264,2019-04-18 03:47:50,Check out this awesome video: PBS Nova Inifinite Secrets The Genius of Archimedes https://t.co/ItqxviLoAa,2,22,63598
892,1118711830980059136,2019-04-18 03:04:19,"5 Day Water Fast Results: Blood Ketones, Glucose &amp; Weight - https://t.co/HIdthgOhw0 via @quantifiedbody",1,25,63598
893,1118568877460480001,2019-04-17 17:36:17,RT @EOS_Israel: 👾 BREAKING NEWS 👾 #YOLO - The first implementation of @KyberSwap on $EOS is now available on the #Jungle #TestNet! @KyberNe…,10,0,63598
894,1118269343832449025,2019-04-16 21:46:02,RT @randysaaf: Very much looking forward to speaking along side @brockpierce @KevinChou @arthurmadrid at GamesBeat Summit 2019 @TwoBitCircu…,4,0,63598
895,1118263305456488448,2019-04-16 21:22:03,@theblockpark Are you looking for deals?,0,1,63598
896,1118262901121351691,2019-04-16 21:20:26,"RT @CryptoKea: ""We are all one, one connected system not just the people of 
the planet but the earth and everything on it. We are all one…",2,0,63598
897,1118262828329263104,2019-04-16 21:20:09,@Sjaaaakster When I'm there this summer or fall.,0,0,63598
898,1118262737816231936,2019-04-16 21:19:47,"RT @AllenSaakyan: .@brockpierce is a Crypto Pioneer, Philanthropist &amp; Community Leader having raised more than $5B for companies he has fou…",4,0,63598
899,1118262469787570181,2019-04-16 21:18:43,"RT @InwaraGlobal: Gaming ICOs, poised for growth in 2019?
https://t.co/JJHcBWOf8U

@kwerb @LynnRose @brockpierce
#gaming #blockchain #ICOs…",2,0,63598
900,1118262031050838017,2019-04-16 21:16:59,"RT @brockpierce: When we show up with our gifts in service, collectively we may just change the world. The impossible becomes I'M POSSIBLE.…",9,0,63598
901,1118261959596679170,2019-04-16 21:16:42,@EOS_Israel @eossandiego @EosWorldExpo We lead by example through our actions.,0,2,63598
902,1118261882165649410,2019-04-16 21:16:23,@CryptoNekoZ @ParagonCoin @crystalrose rocks!,0,3,63598
903,1118261718701023232,2019-04-16 21:15:44,@BitcoinRat @TraceMayer @OGBTC They have $339M committed already from two French billionaires. Could certainly setu… https://t.co/Sm2ink76Vd,0,5,63598
904,1118261323953995780,2019-04-16 21:14:10,"RT @infinitybloc: Thrilled to be such a big part of this! Also will add thanks to @bensig from @sheos_org,  contractors, the amazing venues…",3,0,63598
905,1118260787972321281,2019-04-16 21:12:02,Interview from @eosworldexpo with @EOSsandiego https://t.co/vn8Y2aNQlL via @YouTube,0,12,63598
906,1118161473728065537,2019-04-16 14:37:24,"When we show up with our gifts in service, collectively we may just change the world. The impossible becomes I'M PO… https://t.co/PnakAYBU2q",9,93,63598
907,1117864239039795201,2019-04-15 18:56:18,"RT @ColinTCrypto: Live recording: Brock Pierce and Frank Chester (creator of the EOS Chestahedron).

Also at the end are presentations by E…",8,0,63598
908,1117864103362666497,2019-04-15 18:55:45,@CryptoPahmp @TheWolfpackBOT Do what they will. My work as a 10 year still making headlines is incredible in its own right.,0,2,63598
909,1117819603378421760,2019-04-15 15:58:56,@Lidz_Low Formulas for?,0,1,63598
910,1117799271338668034,2019-04-15 14:38:08,@ExploringEOS @EosWorldExpo I thoroughly enjoyed it.,0,7,63598
911,1116799698210148352,2019-04-12 20:26:11,RT @EosWorldExpo: Have you got your ticket to the Official EOS World EXPO Party on Saturday?! Dont miss out! the venue Starfish Mission has…,13,0,63598
912,1116757318182612992,2019-04-12 17:37:47,@EdmundCMoy @BitcoinKhaleesi @djkinkle @cryptoinvestsmt @derrickjme @el33th4xor @haq4good @KennETHbosak… https://t.co/tNDMCHGuB9,0,4,63598
913,1116756628127145984,2019-04-12 17:35:03,@CryptoBrekkie @WhaleBearMan @LuchoPoletti @alansilbert @EosWorldExpo Most of us are big bitcoin believers but reco… https://t.co/q8dMKHSHn3,0,6,63598
914,1116755851111477248,2019-04-12 17:31:57,@CryptoBrekkie @LuchoPoletti @alansilbert @EosWorldExpo Back to Puerto Rico. When are you visiting?,0,4,63598
915,1116754614739537920,2019-04-12 17:27:03,@WhenCrypto @naomibrockwell @CryptoBrekkie @LuchoPoletti @alansilbert @EosWorldExpo So true.,0,3,63598
916,1116754337408200704,2019-04-12 17:25:56,@naomibrockwell @CryptoBrekkie @LuchoPoletti @alansilbert @EosWorldExpo @EosWorldExpo If Naomi is offering I would… https://t.co/603By2n2kG,0,12,63598
917,1116753463302553601,2019-04-12 17:22:28,@naomibrockwell @alansilbert @SALTLending Let’s plan an event!,0,7,63598
918,1116752855946362880,2019-04-12 17:20:03,#NewProfilePic https://t.co/dpvD5dfGov,13,154,63598
919,1116608841532104710,2019-04-12 07:47:48,RT @block_one_: Ricardian Contracts in #EOSIO create human readable representations of the intent of code. Today’s release highlights a new…,69,0,63598
920,1116608742546534400,2019-04-12 07:47:24,@NataliePropy @Qmentalist @SkipPCC @Sheeyut_Koween @NexoFinance @arrington @PropyInc Yes please.,0,2,63598
921,1116601618147889153,2019-04-12 07:19:05,@WhaleBearMan @CryptoBrekkie @LuchoPoletti @alansilbert @EosWorldExpo I enjoyed it.,0,2,63598
922,1116601518092742659,2019-04-12 07:18:42,@NataliePropy @Qmentalist @SkipPCC @Sheeyut_Koween @NexoFinance @arrington @PropyInc When are we catching up?,0,1,63598
923,1116598245981974528,2019-04-12 07:05:41,@WhaleBearMan @CryptoBrekkie @LuchoPoletti @alansilbert @EosWorldExpo https://t.co/8yiYqK8XMg,0,4,63598
924,1116597977697505281,2019-04-12 07:04:37,"RT @CryptoBrekkie: BLOCKCHAIN AND MORTY, Ep. 8! Aw geez, Rick &amp; Morty fix a mining rig in this one, broh! #RickandMorty #Binance @binance h…",681,0,63598
925,1116590511203045378,2019-04-12 06:34:57,@CryptoBrekkie @LuchoPoletti @alansilbert Either of you coming to @EosWorldExpo ?,0,9,63598
926,1116590432308187136,2019-04-12 06:34:38,@LuchoPoletti @CryptoBrekkie @alansilbert Music to my ears.,0,2,63598
927,1116590225642283010,2019-04-12 06:33:49,@ValhallaaCrypto @NexoFinance https://t.co/Y4QNOanm9s,0,3,63598
928,1116590018934366208,2019-04-12 06:33:00,@Daniel__Feldman @EosWorldExpo @EmanateOfficial @go_eos @ColinTCrypto @finchify @crypto_iwad @lukestokes… https://t.co/vHfmgxyybw,0,6,63598
929,1116589659352489985,2019-04-12 06:31:34,@cryptoblood_ @maxkeiser Unless you’re retiring we can schedule it for the future.,0,6,63598
930,1116589457539383297,2019-04-12 06:30:46,@I_RC79 Nada.,1,1,63598
931,1116589354707632128,2019-04-12 06:30:22,@ClayCastCrypto 🙏🏼,0,0,63598
932,1116557169728442368,2019-04-12 04:22:28,RT @EosWorldExpo: The EOS World EXPO presents BLOCK PARTY.. Join Brock Pierce &amp; others to toast EOSIO 🥂  A MYSTERY sponsor will LAUNCH a KI…,11,0,63598
933,1116529449313243136,2019-04-12 02:32:19,@TeamBitcoin @RestartWeek 174 cases reported last year. None so far this year for Zika. It appears to be under control.,0,1,63598
934,1116529158182457344,2019-04-12 02:31:10,"RT @eoswriter: 700,000 users coming to EOS? https://t.co/3L0HF8pIqE @AusCryptoTim @Ashe_Oro @BrendanBlumer @bytemaster7 @brockpierce @block…",4,0,63598
935,1116528603460620288,2019-04-12 02:28:57,@BitconnectRekt @alansilbert I'm an Alan fan and have been an investor in the Silbert family so nothing but love from me.,0,1,63598
936,1116528254154764288,2019-04-12 02:27:34,@J8keB @DiegoRamosC Come visit!,0,0,63598
937,1116528159631921152,2019-04-12 02:27:12,@CryptoBrekkie @alansilbert @LuchoPoletti Unsure we want to touch that ceiling from the mid 18th century. Love the… https://t.co/7GxGcA3U4n,0,6,63598
938,1116527955373506560,2019-04-12 02:26:23,"@bradmillscan @NexoFinance The team was interested in securing tokens, Puerto Rican banking, and other common inter… https://t.co/XeXZ0V59lV",0,5,63598
939,1116527298792923137,2019-04-12 02:23:46,@CharlieShrem @NexoFinance @NexoFinance can hopefully publish details of what is likely a future mortgage product.,0,14,63598
940,1116527098762416129,2019-04-12 02:22:59,"@I_RC79 I did not, which is why it was corrected. Thank you for the heads up.",1,1,63598
941,1116526256307064832,2019-04-12 02:19:38,@AeonCoin @alansilbert Likely.,0,1,63598
942,1116525673223311360,2019-04-12 02:17:19,"@thewilliampage @cryptodriven_io I have just the vehicle in mind. It'll be crazier than the ""Secret Chapel"".",0,2,63598
943,1116524604992839682,2019-04-12 02:13:04,@djkinkle @cryptoinvestsmt @derrickjme @el33th4xor @haq4good @EdmundCMoy @KennETHbosak @paullinator @naomibrockwell… https://t.co/vLsXI2F2qd,1,16,63598
944,1116524508985192448,2019-04-12 02:12:41,"RT @djkinkle: Hey CT look who I ran into yesterday at @cryptoinvestsmt in LA- the original ""BitcoinBelle"" -winter must be over @derrickjme…",5,0,63598
945,1116524461786681344,2019-04-12 02:12:30,@mBluCrypto @ExploringEOS @taykendesign @NexoFinance Yay!,0,1,63598
946,1116524443566628864,2019-04-12 02:12:26,@ExploringEOS @taykendesign @NexoFinance I much prefer that.,0,4,63598
947,1116524146161094657,2019-04-12 02:11:15,"RT @mBluCrypto: The #EOSIO Win Win Economy - @brockpierce — $EOS, #Worbli, #Bitcoin, #Ethereum https://t.co/VyvXt2IirC via @YouTube",3,0,63598
948,1116523950303928320,2019-04-12 02:10:28,RT @AlonGoren: @CryptoWendyO Gonna embarrass the shit out of myself right now...google photos random selection of pics of me holding a mic!…,1,0,63598
949,1116523925972799488,2019-04-12 02:10:22,@AlonGoren @CryptoWendyO @josefholm @Mike_Arnesen Glad to be in your top results!,0,3,63598
950,1116371469976477696,2019-04-11 16:04:34,@alansilbert And a legendary event. You’ve been doing great work for years.,0,12,63598
951,1116370666024914945,2019-04-11 16:01:22,@J8keB @DiegoRamosC All good.,0,0,63598
952,1116369477669543937,2019-04-11 15:56:39,"@taykendesign @NexoFinance I’m best known for my work as a ten year old, lol.",0,6,63598
953,1116369322694156290,2019-04-11 15:56:02,@rickyzoni @NexoFinance Correct.,0,3,63598
954,1116369259607678976,2019-04-11 15:55:47,"To clarify, this is not the first real estate deal with crypto, this is the first crypto backed mortgage we are awa… https://t.co/aqCtnNtwjy",8,80,63598
955,1116366792178274304,2019-04-11 15:45:59,@AaronDayAtlas @NexoFinance That’s very true. Property has been bought since 2013 with crypto. This was the first c… https://t.co/vzu0xYnYmk,0,8,63598
956,1116366373347713025,2019-04-11 15:44:19,@somebody3830_2 @NexoFinance Yes. Bought with BTC and I still have all the upside in the BTC. Good move so far.,0,2,63598
957,1116366055620767744,2019-04-11 15:43:03,@Qmentalist @SkipPCC @Sheeyut_Koween @NexoFinance @arrington @PropyInc It is definitely not the first real estate deal done with crypto.,0,3,63598
958,1116365750623559680,2019-04-11 15:41:50,RT @maxkeiser: Thanks @brockpierce for the shout out. We saw this virtual currency revolution coming back in the mid-nineties. What a trip…,6,0,63598
959,1116365713793437696,2019-04-11 15:41:41,@stickshaker @maxkeiser Rofl 🤣,0,1,63598
960,1116365534780477440,2019-04-11 15:40:59,@futjrn @NexoFinance She launched Sense and baby Aurora in the same week. Legend!,0,9,63598
961,1116365291779317761,2019-04-11 15:40:01,@maxkeiser An insane trip indeed!,0,5,63598
962,1116364699568709634,2019-04-11 15:37:40,"RT @CryptoStache: Great panel on where we are going in the future with blockchain and crypto with @RobertBeadles, @brockpierce and co. http…",6,0,63598
963,1116364655176273920,2019-04-11 15:37:29,@Simon_Clair @SocietyOfficiel DM sent.,0,0,63598
964,1116364435159797760,2019-04-11 15:36:37,@Jegm18 @rastislav_uhlir @NexoFinance Or increase the collateral.,0,3,63598
965,1116364090203443200,2019-04-11 15:35:14,@blocksiamone @RestartWeek Please do. Happy to assist.,3,3,63598
966,1116363969952747520,2019-04-11 15:34:46,@joshcanvas Generally in San Juan.,0,0,63598
967,1116362707844784129,2019-04-11 15:29:45,"@alansilbert This wasn’t a purchase, it was a crypto mortgage. I didn’t sell any crypto to complete this transactio… https://t.co/6n3YrgyXe6",2,39,63598
968,1116359737753268224,2019-04-11 15:17:57,RT @drwasho: “This is what happens when you code a lot...” 😂😂😂 @VitalikButerin dropping some beats #EDCON https://t.co/42ba0c3Hml,445,0,63598
969,1116194323752554496,2019-04-11 04:20:39,@automatorca @CelsiusNetwork Glad to see a robust lending market emerging.,0,2,63598
970,1116193574184296448,2019-04-11 04:17:40,@cryptograffiti @alansilbert Let me know when you’re passing through Amsterdam.,0,4,63598
971,1116193468647272448,2019-04-11 04:17:15,@namasway @NexoFinance Yes please.,2,7,63598
972,1116189451875577857,2019-04-11 04:01:17,RT @iloveannaxo: “Let’s build and make the world a better place”❤️🌎 🤖@brockpierce,3,0,63598
973,1116189421919825922,2019-04-11 04:01:10,"RT @blockchainbeach: Finally, The Future of Blockchain and DLT with @brockpierce @ThisIsDNA @goxrising, @RobertBeadles @MonarchToken, Barba…",9,0,63598
974,1116183666881908736,2019-04-11 03:38:18,"Thanks to @nexofinance, I became the first person in the world to have used crypto assets to purchase real estate.… https://t.co/AY8ajhLt0Y",69,316,63598
975,1116172986485100545,2019-04-11 02:55:52,"RT @blockchainbeach: Echoing similar thoughts to that of @Disruptepreneur at @ELEV8con last week, @brockpierce believes Facebook/FacebookCo…",2,0,63598
976,1116172285977616384,2019-04-11 02:53:05,"RT @DiegoRamosC: La tokenizacion de la #PropiedadIntelectual, es definitivamente uno de los usos con mayor potencial de los #SecurityTokens…",10,0,63598
977,1116171791037157376,2019-04-11 02:51:07,RT @techgenii: Great chat on the last panel with Jeremy Born @brockpierce @Robert Beadles and Guy Primus on the Future of Blockchain and DL…,5,0,63598
978,1116059413993779200,2019-04-10 19:24:34,@LarryBenet Good seeing you!,0,2,63598
979,1116059359010648064,2019-04-10 19:24:21,"RT @LarryBenet: Almost a decade ago @brockpierce who is an entrepreneur and venture capitalist, was telling me a about bitcoin, crypto, and…",4,0,63598
980,1116059243331776512,2019-04-10 19:23:53,@eosian_ @Ashe_Oro @elimherr @lukestokes Happy to show you the way as long as you bring jobs or something beneficial to PR.,0,16,63598
981,1116058929513943041,2019-04-10 19:22:38,@I_RC79 I was never an advisor. I have met the team and think their project has potential. Only have good things to say about them.,1,1,63598
982,1116058745660821504,2019-04-10 19:21:54,"RT @EosWorldExpo: We have a HUGE announcement coming!  🎇 

TWO very very special un-announced guests will be attending the EOS World Expo..…",39,0,63598
983,1116058309721649152,2019-04-10 19:20:11,"RT @EosWorldExpo: SF artist, sculptor, geometrician and the 'Chest' in Chestahedron is Frank Chester and Brock Pierce is the🦄 in @UnicornVC…",9,0,63598
984,1116055520555687936,2019-04-10 19:09:06,RT @go_eos: The EOS World EXPO team recently announced two very special guests the that will attend the event: @brockpierce and Frank Chest…,4,0,63598
985,1116055198001053696,2019-04-10 19:07:49,"RT @MaxDapp: Live AMA - So much stuff to talk about! EOS, BTC, New Dapps &amp; More! 
https://t.co/l97bSXVy5K
@finchify @BlockchainZack @EOSWee…",1,0,63598
986,1116055125741559813,2019-04-10 19:07:31,RT @CryptoCoinShow: We go live with @brockpierce as he explains how investing your tax returns into Puerto Rico's Qualified Opportunity Zon…,4,0,63598
987,1116013916994199552,2019-04-10 16:23:47,RT @eoswriter: The EOS World Expo is nearly here! https://t.co/kUS6biOaom @EosWorldExpo @AusCryptoTim @Ashe_Oro @brockpierce @BrendanBlumer…,6,0,63598
988,1115759674823827456,2019-04-09 23:33:30,"RT @lukestokes: Just made a last-minute decision to hop on a plane on Friday and head out to San Francisco for https://t.co/ATDLkxwcSJ

I p…",3,0,63598
989,1115759460511653888,2019-04-09 23:32:39,"RT @ky_primo: @SenseToken is in the house!  @cryptoinvestsmt  
Coming up #GameofThrones trivia on the sense dapp in 8 mins ! 1 pm pst info…",5,0,63598
990,1115759022164955136,2019-04-09 23:30:55,"RT @BlockchainZack: Today @coinbase just announced they'll start accepting #EOS deposits to @CoinbasePro! 🔥🚀

https://t.co/STmbyyf2xc

Coin…",17,0,63598
991,1115669424025899008,2019-04-09 17:34:53,"RT @BlockchainVoice: Congratulations to @brockpierce for winning the title of Voice of Blockchain!

Check out his website here: https://t.c…",7,0,63598
992,1115667510123098112,2019-04-09 17:27:17,"RT @BrendanBlumer: “#Blockchain will do to the banks and law firms what the internet did to media, and #Bitcoin is the killer application”…",58,0,63598
993,1115404375214645248,2019-04-09 00:01:40,"RT @crypto_briefing: In today's #crypto #MadLibs, @brockpierce took out an @NexoFinance mortgage on his #Bitcoin to buy an old church in Am…",3,0,63598
994,1115403929410363392,2019-04-08 23:59:54,RT @EOS_Israel: @CoinbasePro Finally! Well done Coinbase 👏🏻👏🏻👏🏻 https://t.co/sclLHEsmeM,2,0,63598
995,1115402980864479234,2019-04-08 23:56:08,"RT @CoinbasePro: Inbound transfers for EOS, MKR and REP are now available in the regions where trading is supported. Traders cannot place o…",122,0,63598
996,1115402920910934016,2019-04-08 23:55:54,RT @DisruptionJoe: Did you vote in the finals? @coin_artist vs @brockpierce. GO! #vob2019 #voiceofblockchain https://t.co/rteMMS4AK4,2,0,63598
997,1115402160496201730,2019-04-08 23:52:52,"RT @BlockchainVoice: Congrats to @coin_artist and @brockpierce ! You guys are our finalists! Who will take home the crown? You decide!
http…",2,0,63598
998,1115402142297124864,2019-04-08 23:52:48,RT @coin_artist: This tournament has been fun to watch. But I’m in the championship round against @brockpierce!?! 🙈 https://t.co/2e27yOFGGw,4,0,63598
999,1115401644168998913,2019-04-08 23:50:49,RT @eoswriter: Could a government be run on EOS? https://t.co/lc3fXUl0RR @Ashe_Oro @AusCryptoTim @BrendanBlumer @bytemaster7 @brockpierce @…,3,0,63598
1000,1115401601303232513,2019-04-08 23:50:39,RT @eoswriter: Coinbase + EOS.. about time! https://t.co/2knm6D3Q1N @AusCryptoTim @BrendanBlumer @bytemaster7 @brockpierce @block_one_ @Blo…,6,0,63598
